feature,importance_mean,importance_std
Mic2_Tx1_cD1_energy,-0.0026666666666666393,0.0011925695879999054
Mic2_Tx1_cD5_logenergy,-0.0026666666666666393,0.0012649110640673763
Mic2_Tx1_cA1_peakamp,-0.0026666666666666393,0.0011925695879999054
Mic2_Tx8_carrier_band_frac,-0.002799999999999936,0.0016546231527987758
Mic1_Tx5_cD1_sparsity,-0.002799999999999958,0.0011469767022723348
Mic2_Tx1_cD5_energy,-0.0029333333333332766,0.0003265986323711088
Mic2_Tx5_out_of_band_frac,-0.002933333333333299,0.001372750685464931
Mic2_Tx1_cD1_logenergy,-0.0030666666666666178,0.0019595917942265323
Mic2_Tx8_cD4_energy,-0.0030666666666666178,0.0003265986323711088
Mic2_Tx8_cD1_peakamp,-0.00306666666666664,0.0018184242262647564
Mic2_Tx1_cD4_peakamp,-0.0031999999999999585,0.0011469767022723504
Mic2_Tx1_cA1_logenergy,-0.003333333333333277,0.0010327955589886596
Mic2_Tx5_cD3_energy,-0.003599999999999981,0.0005333333333333634
Mic1_Tx1_cA1_shannon,-0.0037333333333332995,0.0014360439485692057
Mic1_Tx5_cD2_peakamp,-0.003866666666666618,0.0019043809142780888
Mic2_Tx1_carrier_band_frac,-0.003866666666666663,0.0016546231527987758
Mic1_Tx8_centroid_hz,-0.004266666666666618,0.0010832051206181373
Mic1_Tx8_cA1_peakpos,-0.0043999999999999595,0.001611072796479255
Mic2_Tx1_cA1_energy,-0.0043999999999999595,0.0012364824660661133
Mic2_Tx1_env_fwhm_us,-0.004533333333333301,0.0017074997966487467
Mic1_Tx1_skew,-0.004666666666666619,0.0004216370213557726
Mic2_Tx1_cD5_peakamp,-0.004933333333333278,0.0010832051206181208
Mic1_Tx1_env_fwhm_us,-0.005066666666666641,0.001611072796479288
Mic2_Tx1_cD2_sparsity,-0.00519999999999996,0.0012927146286443585
Mic2_Tx1_cD2_peakamp,-0.0058666666666666424,0.0011469767022723348
Mic1_Tx1_cD1_shannon,-0.006399999999999939,0.0017178798302300308
Mic1_Tx8_cD2_logenergy,-0.00653333333333328,0.001423610433604174
Mic2_Tx1_cD3_peakamp,-0.006933333333333324,0.0009043106644167075
Mic1_Tx5_cD2_energy,-0.007199999999999962,0.00154344492037205
Mic1_Tx1_cD2_kurt,-0.00733333333333328,0.002108185106778912
Mic2_Tx5_env_decay_us,-0.007866666666666666,0.0019504985117770506
Mic2_Tx8_centroid_hz,-0.008133333333333326,0.002902872140943634
Mic1_Tx5_cD1_peakamp,-0.008266666666666622,0.002004439517116391
Mic1_Tx1_cD1_energy,-0.008399999999999963,0.0020044395171163886
Mic1_Tx1_out_of_band_frac,-0.010933333333333305,0.0028158282775923664
Mic1_Tx1_cD2_shannon,-0.011066666666666647,0.002174600857373362
Mic1_Tx1_cD1_logenergy,-0.01239999999999999,0.0036902273341594843
Mic2_Tx1_cA1_peakpos,-0.013066666666666648,0.0012364824660660845
Mic1_Tx1_cD1_kurt,-0.01373333333333331,0.0012364824660661229
Mic1_Tx1_carrier_band_frac,-0.026533333333333277,0.001995550606279429
Mic1_Tx5_cD2_kurt,-0.03413333333333328,0.0023626726862225867
